Kod;Nazwa;Wyszczególnienie;Typy szkół;Rok;Wartosc;Jednostka miary;Atrybut
2120000000;MAŁOPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2009;811;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2010;877;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2011;1056;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2012;1183;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;technika;2002;3609;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;technika;2003;4255;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;technika;2004;4743;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;technika;2005;5301;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;technika;2006;7294;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;technika;2007;6813;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;technika;2008;8395;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;technika;2009;8566;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;technika;2010;9084;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;technika;2011;9985;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;technika;2012;10402;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea profilowane;2002;387;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea profilowane;2003;633;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea profilowane;2004;701;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea profilowane;2005;400;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea profilowane;2006;723;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea profilowane;2007;664;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea profilowane;2008;674;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea profilowane;2009;544;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea profilowane;2010;493;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea profilowane;2011;271;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea profilowane;2012;289;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea ogólnokształcące;2002;-;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea ogólnokształcące;2003;-;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea ogólnokształcące;2004;-;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea ogólnokształcące;2005;-;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea ogólnokształcące;2006;5239;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea ogólnokształcące;2007;6388;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea ogólnokształcące;2008;7083;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea ogólnokształcące;2009;7280;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea ogólnokształcące;2010;7458;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea ogólnokształcące;2011;7645;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;licea ogólnokształcące;2012;7675;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;szkoły policealne;2002;1362;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;szkoły policealne;2003;1233;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;szkoły policealne;2004;1643;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;szkoły policealne;2005;1384;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;szkoły policealne;2006;1406;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;szkoły policealne;2007;112;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;szkoły policealne;2008;260;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;szkoły policealne;2009;225;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;szkoły policealne;2010;287;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;szkoły policealne;2011;357;szt.; 
2120000000;MAŁOPOLSKIE;komputery w szkole;szkoły policealne;2012;376;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2002;3252;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2003;4181;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2004;4752;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2005;5306;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2006;7652;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2007;7632;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2008;9156;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2009;9323;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2010;9907;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2011;10860;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2012;11546;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2002;302;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2003;291;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2004;269;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2005;303;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2006;442;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2007;813;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2008;645;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2009;778;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2010;849;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2011;1029;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2012;1161;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;technika;2002;2650;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;technika;2003;3351;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;technika;2004;3870;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;technika;2005;4660;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;technika;2006;6534;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;technika;2007;6188;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;technika;2008;7880;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;technika;2009;8049;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;technika;2010;8589;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;technika;2011;9562;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;technika;2012;10098;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2002;300;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2003;539;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2004;613;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2005;343;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2006;676;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2007;631;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2008;631;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2009;496;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2010;469;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2011;269;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea profilowane;2012;287;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2002;-;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2003;-;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2004;-;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2005;-;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2006;4896;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2007;6086;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2008;6734;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2009;6915;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2010;7199;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2011;7393;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;licea ogólnokształcące;2012;7428;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2002;1118;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2003;1134;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2004;1531;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2005;1275;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2006;1263;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2007;102;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2008;201;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2009;167;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2010;230;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2011;302;szt.; 
2120000000;MAŁOPOLSKIE;komputery z dostępem do Internetu;szkoły policealne;2012;337;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2002;6742;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2003;8096;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2004;8804;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2005;8820;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2006;11337;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2007;12057;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2008;13945;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2009;14278;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2010;14731;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2011;15443;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły zawodowe bez policealnych;2012;15632;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2002;856;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2003;968;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2004;993;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2005;990;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2006;1315;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2007;1216;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2008;1661;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2009;1511;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2010;1753;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2011;1878;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;zasadnicze szkoły zawodowe;2012;1623;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;technika;2002;4543;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;technika;2003;5726;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;technika;2004;6003;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;technika;2005;6436;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;technika;2006;8558;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;technika;2007;9430;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;technika;2008;11011;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;technika;2009;12054;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;technika;2010;12498;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;technika;2011;13328;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;technika;2012;13814;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea profilowane;2002;1343;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea profilowane;2003;1402;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea profilowane;2004;1808;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea profilowane;2005;1394;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea profilowane;2006;1464;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea profilowane;2007;1411;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea profilowane;2008;1273;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea profilowane;2009;713;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea profilowane;2010;480;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea profilowane;2011;237;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea profilowane;2012;195;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea ogólnokształcące;2002;-;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea ogólnokształcące;2003;-;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea ogólnokształcące;2004;-;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea ogólnokształcące;2005;-;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea ogólnokształcące;2006;7502;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea ogólnokształcące;2007;7534;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea ogólnokształcące;2008;8023;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea ogólnokształcące;2009;8068;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea ogólnokształcące;2010;8278;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea ogólnokształcące;2011;8019;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;licea ogólnokształcące;2012;8353;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły policealne;2002;1912;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły policealne;2003;2555;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły policealne;2004;2227;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły policealne;2005;2408;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły policealne;2006;2777;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły policealne;2007;702;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły policealne;2008;611;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły policealne;2009;518;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły policealne;2010;530;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły policealne;2011;616;szt.; 
2240000000;ŚLĄSKIE;komputery w szkole;szkoły policealne;2012;618;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2002;4428;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2003;6043;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2004;7265;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2005;7435;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2006;10217;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2007;11118;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2008;13017;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2009;13457;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2010;13964;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2011;14585;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;szkoły zawodowe bez policealnych;2012;14627;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2002;631;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2003;697;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2004;805;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2005;847;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2006;1192;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2007;1118;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2008;1593;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2009;1473;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2010;1709;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2011;1826;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;zasadnicze szkoły zawodowe;2012;1589;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;technika;2002;2852;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;technika;2003;4181;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;technika;2004;4854;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;technika;2005;5391;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;technika;2006;7697;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;technika;2007;8650;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;technika;2008;10225;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;technika;2009;11328;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;technika;2010;11807;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;technika;2011;12538;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;technika;2012;12847;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;licea profilowane;2002;945;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;licea profilowane;2003;1165;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;licea profilowane;2004;1606;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;licea profilowane;2005;1197;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;licea profilowane;2006;1328;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;licea profilowane;2007;1350;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;licea profilowane;2008;1199;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;licea profilowane;2009;656;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;licea profilowane;2010;448;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;licea profilowane;2011;221;szt.; 
2240000000;ŚLĄSKIE;komputery z dostępem do Internetu;licea profilowane;2012;191;szt.; 
